agency_name,route_long_name,route_short_name,origin_stop,origin_lat,origin_lon,destiny_stop,destiny_lat,destiny_lon,time_of_journey
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Colegio de Arquitectos,19.39634,-99.22252,Palo Santo,19.39595,-99.22726,00:02:32
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Constituyentes Candido Aviles,19.35954,-99.28929,Puente El Yaqui,19.36218,-99.28726,00:01:51
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Cruz Blanca,19.32353,-99.32657,La Palma,19.32479,-99.32335,00:02:30
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Eje 5 Poniente,19.4022,-99.20034,Sur 128,19.40164,-99.2021,00:00:58
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Ex-Arzobispado,19.40331,-99.19665,Eje 5 Poniente,19.4022,-99.20034,00:02:02
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Florencio Miranda,19.40099,-99.20765,Henequen,19.40054,-99.21014,00:01:19
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Florencio Miranda,19.40062,-99.20857,Sur 144,19.40118,-99.20446,00:02:10
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Frente a Asilo de Perros,19.36871,-99.26992,Volcanes,19.37118,-99.26963,00:01:25
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Frente a Confe,19.3649,-99.2759,Carlos Echanove,19.36392,-99.28071,00:02:34
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Frente a Grupo Radio Centro,19.39347,-99.23741,Frente a No. 1111 BIS,19.3937,-99.23525,00:01:08
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Frente a Nissan,19.37929,-99.25711,Frente a tres Lomitas,19.38348,-99.25061,00:04:08
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Frente a No. 1111 BIS,19.3937,-99.23525,Cerrada Constituyentes,19.39563,-99.22747,00:04:16
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Frente a No. 463,19.3251,-99.32734,Av. Leandro Valle,19.32387,-99.32863,00:01:00
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Frente a No. 480,19.32489,-99.32769,Cruz Blanca,19.32353,-99.32657,00:01:09
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Frente a No. 888,19.31384,-99.33506,Cerrada de los Cedros,19.31652,-99.335,00:01:30
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Frente a No. 888,19.31399,-99.33522,Lajas,19.31143,-99.33535,00:01:28
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Frente a tres Lomitas,19.38348,-99.25061,Kilométro 14,19.38591,-99.24734,00:02:10
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Galería Reforma,19.38108,-99.25498,Seams,19.37985,-99.25678,00:01:09
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Henequen,19.40028,-99.2107,Florencio Miranda,19.40062,-99.20857,00:01:08
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Henequen,19.40054,-99.21014,Lienzo Charro,19.39849,-99.2158,00:03:15
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Hila,19.32076,-99.33139,San Miguel,19.31981,-99.33285,00:00:55
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Ignacio Zaragoza,19.39579,-99.22346,Sedesol,19.39671,-99.22063,00:01:34
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Kilometro 14,19.38596,-99.24783,Galería Reforma,19.38108,-99.25498,00:04:37
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Kilométro 14,19.38591,-99.24734,Puente Conafrut,19.387,-99.2425,00:02:50
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,La Palma,19.32479,-99.32335,Primera Cerrada Monte de las Cruces,19.32654,-99.31861,00:02:43
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Lajas,19.31143,-99.33535,AV. Monte de las Cruces y Cerrada Monte de las Cruces,19.30896,-99.33581,00:01:23
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Lajas,19.31124,-99.33528,Frente a No. 888,19.31384,-99.33506,00:01:28
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Las Fresas,19.33805,-99.31122,Puente Contadero,19.33878,-99.31109,00:00:24
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Leandro Valle,19.32357,-99.3289,Frente a No. 480,19.32489,-99.32769,00:00:59
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Lienzo Charro,19.39849,-99.2158,Secretaría de Hacienda,19.39787,-99.21778,00:01:05
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Loma Tlalpexco,19.37857,-99.25833,Cide,19.37503,-99.26368,00:03:28
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Luis Ruiz y  Carlos Lazo,19.40236,-99.18937,Ex-Arzobispado,19.40331,-99.19665,00:07:20
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Palo Santo,19.39595,-99.22726,Cerrada Constituyentes,19.39544,-99.2297,00:01:18
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Palo Santo,19.39556,-99.22543,Ignacio Zaragoza,19.39579,-99.22346,00:01:02
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Paseo de la Reforma,19.39338,-99.23841,Kilometro 14,19.38596,-99.24783,00:07:22
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Paseo de las Lomas,19.39496,-99.23285,Paseo de la Reforma,19.39338,-99.23841,00:03:05
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Primera Cerrada Monte de las Cruces,19.32654,-99.31861,Camino al Desierto de los Leones,19.33357,-99.31305,00:05:01
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Primera Cerrada Monte de las Cruces,19.32677,-99.31839,Cerrada de la Palma,19.32507,-99.3232,00:02:43
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Prolongación Juárez,19.35419,-99.29316,Constituyentes Candido Aviles,19.35954,-99.28929,00:03:35
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Puente Autopista México-Toluca,19.31973,-99.33277,San Miguel,19.32127,-99.33036,00:01:31
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Puente Conafrut,19.387,-99.2425,Frente a Grupo Radio Centro,19.39347,-99.23741,00:04:49
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Puente Contadero,19.33878,-99.31109,Prolongación Juárez,19.35419,-99.29316,00:14:09
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Puente El Yaqui,19.36241,-99.28728,Av. Juárez,19.35459,-99.2932,00:05:22
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Puente El Yaqui,19.36218,-99.28726,Carlos Echanove,19.36321,-99.2826,00:02:30
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,San Miguel,19.31981,-99.33285,Cerrada de los Cedros,19.31668,-99.33507,00:02:13
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,San Miguel,19.32127,-99.33036,Leandro Valle,19.32357,-99.3289,00:01:30
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Santa Rita,19.33941,-99.31126,Autopista Constituyentes  y La Venta,19.33546,-99.3124,00:02:17
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Seams,19.37985,-99.25678,Loma Tlalpexco,19.37857,-99.25833,00:01:04
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Secretaría de Hacienda,19.39787,-99.21778,Colegio de Arquitectos,19.39634,-99.22252,00:02:37
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Secretaría de Hacienda,19.39786,-99.21697,Vocacional 4,19.3985,-99.21497,00:01:06
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Sedesol,19.39671,-99.22063,Secretaría de Hacienda,19.39786,-99.21697,00:02:01
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Sur 128,19.40164,-99.2021,Sur 138,19.40138,-99.20431,00:01:10
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Sur 138,19.40138,-99.20431,Florencio Miranda,19.40099,-99.20765,00:01:45
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Sur 144,19.40118,-99.20446,Luis Ruiz y  Carlos Lazo,19.40236,-99.18937,00:08:36
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Vocacional 4,19.3985,-99.21497,Henequen,19.40028,-99.2107,00:02:27
Red de Transporte de Pasajeros,La Pila - Metro Tacubaya,110-C,Volcanes,19.37118,-99.26963,Cide,19.3748,-99.26364,00:04:46
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Av. Azcapotzalco - Castilla Oriente,19.48449,-99.18566,Av. San Pablo Xalpa - Eje 5 Norte,19.50383,-99.18312,00:11:06
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Av. Ceylan - Azcapotzalco La Villa,19.49184,-99.16939,Azcapotzalco La Villa - Av. Granjas,19.49091,-99.17311,00:02:26
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Av. Ceylan - Poniente 134,19.49596,-99.17099,Av. Ceylan - Azcapotzalco La Villa,19.49184,-99.16939,00:02:25
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Av. Ceylan - Poniente 140,19.49935,-99.17233,Av. Ceylan - Poniente 134,19.49596,-99.17099,00:02:00
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Av. Ceylan - Poniente 146,19.50324,-99.17384,Av. Ceylan - Poniente 140,19.49935,-99.17233,00:02:17
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Av. Ceylan - Poniente 148,19.506,-99.17492,Av. Ceylan - Poniente 146,19.50324,-99.17384,00:01:37
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Av. Granjas - Antigua Calz. Guadalupe,19.49078,-99.17325,Av. Poniente 152 - Norte 45,19.5034,-99.13567,00:39:13
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Av. Granjas - Matlacoatl,19.50101,-99.17525,Eje 5 Norte Av. Dvo. Reynosa - Tecnoparque,19.50241,-99.17843,00:02:21
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Av. Granjas - Rastro,19.49559,-99.17311,Av. Granjas - Tec Milenio,19.50001,-99.17484,00:02:36
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Av. Granjas - Tec Milenio,19.50001,-99.17484,Av. Granjas - Matlacoatl,19.50101,-99.17525,00:00:35
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Av. Instituto Politécnico Nacional,19.50297,-99.13096,Av. Miguel Bernard - Juan de Dios Batiz,19.50346,-99.13333,00:01:16
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Av. Insurgentes Norte,19.49137,-99.11967,Coquimbo,19.49458,-99.12196,00:02:08
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Av. Miguel Bernanrd - Escuela de Ingenieros,19.50572,-99.13557,Av. Miguel Bernard - Luis Enrique Erro,19.50718,-99.13702,00:01:06
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Av. Miguel Bernard - Juan de Dios Batiz,19.50346,-99.13333,Av. Miguel Bernanrd - Escuela de Ingenieros,19.50572,-99.13557,00:01:43
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Av. Miguel Bernard - Luis Enrique Erro,19.50718,-99.13702,Miguel Othon de Mendizabal - Av. del Carrizo,19.50949,-99.13974,00:01:55
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Av. Poniente 152 - Norte 45,19.5034,-99.13567,Ticoman - Coquimbo,19.48751,-99.11309,00:24:59
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Av. San Pablo Xalpa - Eje 5 Norte,19.50383,-99.18312,Av. Granjas - Antigua Calz. Guadalupe,19.49078,-99.17325,00:10:19
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Azcapotzalco La Villa - Av. Granjas,19.49091,-99.17311,Av. Granjas - Rastro,19.49559,-99.17311,00:02:45
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Calz. de Guadalupe - San Simón,19.48962,-99.18641,San Simón - Sevilla,19.48785,-99.18648,00:00:59
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Campo Nuevo Limón - Refinería Azcapotzalco,19.49151,-99.18825,Calz. de Guadalupe - San Simón,19.48962,-99.18641,00:01:55
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Campo Nuevo Limón - Refinería Minatitlan,19.49288,-99.18782,Campo Nuevo Limón - Refinería Azcapotzalco,19.49151,-99.18825,00:00:47
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Campo Nuevo Limón - refinería Salamanca,19.49446,-99.18733,Campo Nuevo Limón - Refinería Minatitlan,19.49288,-99.18782,00:00:54
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Cantera - Hidalgo,19.48749,-99.11365,Prol. Misterios - Albardon,19.4898,-99.11793,00:02:38
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Centenario - Aquiles Elorduy,19.47459,-99.18854,Centenario - Polo Norte,19.47123,-99.18849,00:01:54
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Centenario - Polo Norte,19.47123,-99.18849,José F. Gutiérrez - Invierno,19.46988,-99.18862,00:00:45
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Cienfuegos,19.49877,-99.12453,Ticoman - Manizales,19.50086,-99.12601,00:01:23
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Coquimbo,19.49458,-99.12196,Cienfuegos,19.49877,-99.12453,00:02:40
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Eje 5 Norte Av. Dvo. Reynosa - Tecnoparque,19.50241,-99.17843,San Pablo - UAM,19.50339,-99.18344,00:04:15
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Estio - Azcapotzalco,19.46569,-99.18786,Floresta - Egipto,19.46447,-99.18678,00:01:12
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Floresta - Egipto,19.46447,-99.18678,Grecia - Niza,19.46329,-99.18431,00:01:32
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Gasoducto - Pozo Pedregal,19.49567,-99.18647,Campo Nuevo Limón - refinería Salamanca,19.49446,-99.18733,00:00:49
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Grecia - Bocanegra,19.46226,-99.18262,Grecia - Venecia,19.46124,-99.18093,00:01:03
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Grecia - Niza,19.46329,-99.18431,Grecia - Bocanegra,19.46226,-99.18262,00:01:03
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Grecia - Venecia,19.46124,-99.18093,Venecia  - Benito Juárez,19.4599,-99.18183,00:00:53
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,José F. Gutiérrez - Estio,19.46586,-99.18897,Estio - Azcapotzalco,19.46569,-99.18786,00:00:36
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,José F. Gutiérrez - Invierno,19.46988,-99.18862,José F. Gutiérrez - Otoño,19.46783,-99.1888,00:01:08
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,José F. Gutiérrez - Otoño,19.46783,-99.1888,José F. Gutiérrez - Estio,19.46586,-99.18897,00:01:05
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Mar Caribe - México Tacuba,19.45821,-99.18283,Av. Azcapotzalco - Castilla Oriente,19.48449,-99.18566,00:14:36
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Miguel Othon de Mendizabal - Av. del Carrizo,19.50949,-99.13974,Miguel Othon de Mendizabal - Santa Ana Norte,19.50873,-99.14242,00:01:28
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Miguel Othon de Mendizabal - Calle Central,19.50633,-99.14836,Miguel Othon de Mendizabal - Eje Central 100 Metros,19.50559,-99.15044,00:01:09
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Miguel Othon de Mendizabal - Calz. Vallejo,19.50314,-99.15684,Poniente 152 - Retorno 1,19.50355,-99.15934,00:01:24
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Miguel Othon de Mendizabal - Eje Central 100 Metros,19.50559,-99.15044,Miguel Othon de Mendizabal - Unidad Patera Vallejo,19.50435,-99.15372,00:01:51
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Miguel Othon de Mendizabal - Frente a Centro Comercial Torres Lindavista,19.50752,-99.14553,Miguel Othon de Mendizabal - Calle Central,19.50633,-99.14836,00:01:37
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Miguel Othon de Mendizabal - Santa Ana Norte,19.50873,-99.14242,Miguel Othon de Mendizabal - Frente a Centro Comercial Torres Lindavista,19.50752,-99.14553,00:01:45
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Miguel Othon de Mendizabal - Unidad Patera Vallejo,19.50435,-99.15372,Miguel Othon de Mendizabal - Calz. Vallejo,19.50314,-99.15684,00:01:46
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Poniente 152 - Ex Hacienda,19.50614,-99.16723,Poniente 152 - Norte 65,19.5066,-99.16868,00:00:48
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Poniente 152 - Maravillas,19.50818,-99.17357,Av. Ceylan - Poniente 148,19.506,-99.17492,00:01:50
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Poniente 152 - Norte 59,19.5047,-99.16285,Poniente 152 - Ex Hacienda,19.50614,-99.16723,00:02:25
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Poniente 152 - Norte 65,19.5066,-99.16868,Poniente 152 - Sol de México,19.50718,-99.17043,00:00:58
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Poniente 152 - Retorno 1,19.50355,-99.15934,Poniente 152 - Norte 59,19.5047,-99.16285,00:01:56
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Poniente 152 - Sol de México,19.50718,-99.17043,Poniente 152 - Maravillas,19.50818,-99.17357,00:01:44
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Prol. Misterios - Albardon,19.4898,-99.11793,Av. Insurgentes Norte,19.49137,-99.11967,00:01:15
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Reforma - Lerdo de Tejada,19.48023,-99.1877,Reforma - Manuel Acuaña,19.47902,-99.18804,00:00:41
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Reforma - Manuel Acuaña,19.47902,-99.18804,Centenario - Aquiles Elorduy,19.47459,-99.18854,00:02:27
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,San Pablo - Calz. Real de San Martín,19.497,-99.1848,Gasoducto - Pozo Pedregal,19.49567,-99.18647,00:01:10
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,San Pablo - Frente a Modulo 23,19.49879,-99.18433,San Pablo - Calz. Real de San Martín,19.497,-99.1848,00:01:01
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,San Pablo - UAM,19.50339,-99.18344,San Pablo - UAM,19.50144,-99.18388,00:01:06
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,San Pablo - UAM,19.50144,-99.18388,San Pablo - Unidad Tepaltongo,19.50091,-99.18388,00:00:17
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,San Pablo - Unidad Tepaltongo,19.50091,-99.18388,San Pablo - Frente a Modulo 23,19.49879,-99.18433,00:01:11
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,San Simón - Castilla,19.48457,-99.18659,Zaragoza - Esperanza,19.48266,-99.1872,00:01:06
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,San Simón - Sevilla,19.48785,-99.18648,San Simón - Castilla,19.48457,-99.18659,00:01:51
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Ticoman - Coquimbo,19.48751,-99.11309,Metro La Villa,19.48709,-99.11375,00:00:33
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Ticoman - Manizales,19.50086,-99.12601,Av. Instituto Politécnico Nacional,19.50297,-99.13096,00:03:01
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Venecia  - Benito Juárez,19.4599,-99.18183,Mar Caribe - México Tacuba,19.45821,-99.18283,00:01:12
Red de Transporte de Pasajeros,La Villa/Cantera - Metro Tacuba por Ceylán,107-B,Zaragoza - Esperanza,19.48266,-99.1872,Reforma - Lerdo de Tejada,19.48023,-99.1877,00:01:27
Red de Transporte de Pasajeros,Las Águilas - Metro Chapultepec,115-A,11 de Abril,19.39704,-99.18091,13 de Septiembre,19.39906,-99.18027,00:01:10
Red de Transporte de Pasajeros,Las Águilas - Metro Chapultepec,115-A,11 de Abril,19.39599,-99.1854,Calle 2,19.39545,-99.18548,00:00:18
Red de Transporte de Pasajeros,Las Águilas - Metro Chapultepec,115-A,13 de Septiembre,19.39906,-99.18027,José Martí,19.40253,-99.17902,00:02:01
Red de Transporte de Pasajeros,Las Águilas - Metro Chapultepec,115-A,Alcanfores,19.3485,-99.22862,Fresnos,19.3491,-99.22573,00:01:33
Red de Transporte de Pasajeros,Las Águilas - Metro Chapultepec,115-A,Alfonso Caso,19.35829,-99.20678,Espigones,19.35814,-99.20323,00:01:51
Red de Transporte de Pasajeros,Las Águilas - Metro Chapultepec,115-A,Alfonso Caso y Luz y Fuerza,19.35835,-99.20642,Torrente,19.35847,-99.20918,00:01:27
Red de Transporte de Pasajeros,Las Águilas - Metro Chapultepec,115-A,Alfonso Reyes,19.4104,-99.18058,Vicente Suárez,19.41384,-99.18043,00:02:08
Red de Transporte de Pasajeros,Las Águilas - Metro Chapultepec,115-A,Andrea del Sarto,19.37684,-99.18767,Giotto,19.37477,-99.18792,00:01:09
Red de Transporte de Pasajeros,Las Águilas - Metro Chapultepec,115-A,Andrés de la Concha,19.36853,-99.18838,Río Mixcoac,19.37235,-99.18728,00:02:19
Red de Transporte de Pasajeros,Las Águilas - Metro Chapultepec,115-A,Av. Revolución,19.36286,-99.18951,José María Velazco,19.36423,-99.18884,00:00:55
Red de Transporte de Pasajeros,Las Águilas - Metro Chapultepec,115-A,Barranca del Muerto,19.36319,-99.18924,Miguel Ocaranza,19.36395,-99.19222,00:01:38
Red de Transporte de Pasajeros,Las Águilas - Metro Chapultepec,115-A,Benjamín Franklin,19.40609,-99.1781,Mazatlán,19.40899,-99.17971,00:01:48
Red de Transporte de Pasajeros,Las Águilas - Metro Chapultepec,115-A,CETRAM Chapultepec,19.42068,-99.17651,Juan Escutia,19.4159,-99.17996,00:09:12
Red de Transporte de Pasajeros,Las Águilas - Metro Chapultepec,115-A,Calle 10,19.39091,-99.18597,Calle 22,19.38763,-99.18636,00:01:49
Red de Transporte de Pasajeros,Las Águilas - Metro Chapultepec,115-A,Calle 17,19.3886,-99.18238,Calle 9,19.3911,-99.18203,00:01:23
Red de Transporte de Pasajeros,Las Águilas - Metro Chapultepec,115-A,Calle 2,19.39545,-99.18548,Calle 4,19.39435,-99.18557,00:00:36
Red de Transporte de Pasajeros,Las Águilas - Metro Chapultepec,115-A,Calle 22,19.38763,-99.18636,Metro San Antonio,19.38535,-99.1867,00:01:16
Red de Transporte de Pasajeros,Las Águilas - Metro Chapultepec,115-A,Calle 4,19.39435,-99.18557,Calle 10,19.39091,-99.18597,00:01:54
Red de Transporte de Pasajeros,Las Águilas - Metro Chapultepec,115-A,Calle 9,19.3911,-99.18203,Puente de la Morena,19.39518,-99.18136,00:02:17
Red de Transporte de Pasajeros,Las Águilas - Metro Chapultepec,115-A,Calz. Aguilas,19.36002,-99.19755,Gutiérrez Zamora,19.35768,-99.19876,00:01:24
Red de Transporte de Pasajeros,Las Águilas - Metro Chapultepec,115-A,Calz. de las Aguilas y Río Naza,19.34737,-99.2339,Río Nautla,19.34784,-99.2315,00:00:09
Red de Transporte de Pasajeros,Las Águilas - Metro Chapultepec,115-A,Calzada de las Aguilas,19.36162,-99.19658,Etna,19.36343,-99.1951,00:01:21
Red de Transporte de Pasajeros,Las Águilas - Metro Chapultepec,115-A,Camino al Desierto de los Leones,19.35983,-99.19774,Condor,19.36079,-99.19699,00:00:39
Red de Transporte de Pasajeros,Las Águilas - Metro Chapultepec,115-A,Camino al Desierto de los Leones y Liga Maya,19.36376,-99.19583,Fugiyama,19.36285,-99.19614,00:00:31
Red de Transporte de Pasajeros,Las Águilas - Metro Chapultepec,115-A,Castañeda,19.37108,-99.18837,Miguel Cabrera,19.36948,-99.18853,00:00:53
Red de Transporte de Pasajeros,Las Águilas - Metro Chapultepec,115-A,Cerro,19.35128,-99.21822,Cuarta Cerrada de las Aguilas y Walmart,19.35296,-99.21609,00:01:32
Red de Transporte de Pasajeros,Las Águilas - Metro Chapultepec,115-A,Cerro,19.35141,-99.21824,Meseta,19.35086,-99.21967,00:00:48
Red de Transporte de Pasajeros,Las Águilas - Metro Chapultepec,115-A,Condor,19.36099,-99.19705,Calz. Aguilas,19.36002,-99.19755,00:00:35
Red de Transporte de Pasajeros,Las Águilas - Metro Chapultepec,115-A,Condor,19.36079,-99.19699,Calzada de las Aguilas,19.36162,-99.19658,00:00:30
Red de Transporte de Pasajeros,Las Águilas - Metro Chapultepec,115-A,Cuarta Cerrada de las Aguilas y Walmart,19.35307,-99.21629,Cerro,19.35141,-99.21824,00:01:27
